ensembl_transcript_id	sym	ensembl_peptide_id	SRR3401749	SRR3401751	SRR3401745	SRR3401747	SRR3401746	SRR3401748	SRR3401750	SRR3401752	ERR7417863	ERR7417867	ERR7417864	ERR7417870	ERR7417865	ERR7417866	ERR7417869	ERR7417868	SRR22810193	SRR22810194	SRR22810191	SRR22810192	SRR22810189	SRR22810190	SRR11184908	SRR11184909	SRR11184911	SRR11184915	SRR11184916	SRR11184910	SRR11184912	SRR11184917	SRR11184918	SRR11184913	SRR11184914	SRR11184919	SRR11184920	SRR11184921	SRR10572658	SRR10572659	SRR10572660	SRR10572663	SRR10572664	SRR10572657	SRR10572661	SRR10572662	SRR3401399	SRR3401401	SRR5812574	SRR5812577	SRR5812581	SRR5812564	SRR5812565	SRR5812569	SRR5812580	SRR5812570	SRR5812573	SRR5812575	SRR5812576	SRR5812578	SRR5812579	SRR5812566	SRR5812571	SRR5812567	SRR5812568	SRR5812572	SRR18502223	SRR18502227	SRR18502237	SRR18502228	SRR18502231	SRR18502232	SRR18502238	SRR18502234	SRR18502235	SRR18502236	SRR18502224	SRR18502225	SRR18502226	SRR18502229	SRR18502230	SRR18502233
ENSCGRT00001001103	Gsdme	ENSCGRP00001001079	11.275642	8.877531	2.566346	11.140851	9.428532	12.581039	13.839935	15.534294	14.803406	0	7.796644	12.061236	13.655	7.381932	14.107126	9.715068	10.568466	18.327254	8.207238	12.874748	11.819337	8.001155	0	0	0	0	2.034676	0	0	0	0	2.484949	0	0	0	0	0.328406	0	0	0	0	0.195292	0.131911	0.187636	2.566334	9.428259	0	0	0	0	1.775832	0	2.092534	5.664468	0	3.132661	2.899394	1.489921	0	0	3.189964	0	0	3.222058	0	0	0	2.766672	0	0	2.856814	0	2.032704	0	0	0	0	3.343787	0	6.209726
ENSCGRT00001001104	Ube4a	ENSCGRP00001001080	29.957505	16.802352	18.55494	18.972461	22.403195	16.037178	30.775102	16.24472	36.652566	35.312534	34.240858	31.631073	34.718436	32.361332	36.159028	34.270171	10.984721	9.873401	10.530248	10.439691	10.751371	13.249465	11.035813	10.400438	8.917305	13.451632	12.939206	8.68358	10.094136	10.313358	12.463636	10.70975	9.744978	13.777922	10.391729	10.648066	9.554952	9.459759	10.961552	6.629229	5.655853	9.349297	5.986349	6.781259	18.554913	22.401983	35.231062	33.160701	31.11163	24.733993	22.051985	16.770644	31.002184	34.728765	34.00997	35.225877	33.106423	31.637257	31.141844	22.269002	34.424497	17.394596	17.511503	33.581984	28.021143	29.240688	23.053029	30.701949	23.841942	24.196795	23.856963	24.063799	17.097299	23.754117	27.706065	25.29614	26.091461	27.542093	28.595173	23.901795
ENSCGRT00001001105	ENSCGRG00001000833	ENSCGRP00001001081	0	0.145662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001106	ENSCGRG00001000834	ENSCGRP00001001082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20174	0	0.18242	0	0	0	0.249883	0	0	0
ENSCGRT00001001107	Sprn	ENSCGRP00001001083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001108	Gsdme	ENSCGRP00001001084	13.466514	11.708862	1.443652	11.898612	10.733536	17.026193	30.730666	23.61857	34.624299	20.39611	15.138723	30.390473	33.395478	32.345111	30.170901	30.063426	37.258192	27.535036	26.476725	26.215121	21.855025	25.49583	10.088085	11.372037	12.348011	23.027958	13.867653	10.268242	8.662819	8.991612	14.687037	5.802762	6.092002	12.248269	11.592477	11.376605	0.103023	0.343777	0.471612	0.419638	0.371572	0.094679	0.079723	0.091047	1.44365	10.732932	5.489091	4.285619	4.729861	5.395333	2.053785	0.829578	3.659482	1.644244	5.440522	3.397559	2.249385	3.39488	4.931199	3.985402	3.254961	0.77662	0.854126	2.064596	5.98843	4.226793	5.906033	4.081359	5.397274	5.589767	3.276094	6.797791	2.754754	5.159459	6.21806	6.401757	5.123779	3.861695	4.612066	2.265686
ENSCGRT00001001109	Doc2a	ENSCGRP00001001085	0.107059	0	0	0.107243	0.089851	0.218357	0	0	0	0.055333	0.09272	0	0.102154	0	0	0.056345	0	0	0	0	0	0	0	0	0	0.069738	0	0	0	0	0	0	0	0.058622	0	0	0	0.014258	0	0	0	0	0	0	0	0.089847	0	0	0	0.166752	0.138287	0.157422	0	0	0	0	0	0	0	0.22313	0	0.308235	0.066279	0	0	0	0	0.121925	0	0.115331	0	0	0	0	0.148917	0	0	0.117391	0.12733	0.121343
ENSCGRT00001001110	Sdcbp2	ENSCGRP00001001086	3.730419	1.740843	1.218237	2.128366	1.932681	3.801664	4.357125	2.328356	5.906926	4.993961	4.183057	3.840913	3.757007	3.576365	5.484808	4.850662	2.357852	1.541574	3.054114	3.13924	3.467844	3.158986	0.705483	0.852045	0.620311	0.68337	0.812826	0.367138	0.768188	0.758033	1.644997	0.486228	0.929357	1.387769	3.413217	3.702659	0.282916	0.308846	0.489657	0.820932	0.749108	0.325234	0.460174	0.901738	1.218233	1.932592	0.716131	2.778841	1.662664	1.477946	2.19549	0.887783	1.553682	1.579558	1.252568	1.612999	2.167859	1.94686	1.497078	2.078717	1.26767	1.002668	1.107832	1.291665	1.346323	0.289713	0.961611	0.503673	0.681478	0.381196	1.098017	1.202875	1.093023	0.554354	0.988186	1.103392	1.286065	0.096966	0.105352	0.300501
ENSCGRT00001001111	Ctxn1	ENSCGRP00001001087	0	0	0	0	1.211493	0	0	0	2.305599	2.345473	4.422206	1.63992	2.711406	4.769941	3.545757	0.603147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172356	0	0	0	0	0	0	0	1.211153	0	0	0	1.130567	1.589376	0	0	0	0.95703	0	0	0	0	0	0.902013	0.377306	0.767556	0	1.681527	0	1.614538	1.671687	0	0	3.100116	0	1.357802	0	4.10644	0	0	0	0	0
ENSCGRT00001001112	Ythdc1	ENSCGRP00001001088	47.943067	35.785165	42.872044	39.53763	30.57092	27.236716	34.80029	32.659308	28.259236	27.968492	25.072532	34.298126	33.323334	27.222621	29.647413	29.058607	39.710967	35.146565	35.515127	37.605262	39.453806	35.616257	14.888804	14.701093	14.912028	17.681621	15.427322	14.830766	16.308269	15.780063	17.730389	17.30165	11.621644	22.283384	16.261195	15.271208	6.688836	6.267006	10.144109	7.920631	6.815831	7.048426	6.489861	6.077558	42.836518	30.575421	48.140292	52.143598	44.457024	39.479933	40.103596	35.917205	45.311093	44.598038	47.305134	49.108137	50.782149	44.95125	47.718562	38.484798	48.520777	36.421441	37.03147	44.459382	31.885405	40.60324	35.606988	39.675879	36.136485	37.747061	31.656313	31.266925	23.228939	38.366409	27.503089	35.085992	25.910183	45.49964	40.040825	38.006065
ENSCGRT00001001113	Pradc1	ENSCGRP00001001089	8.682139	13.051944	12.433289	13.282697	11.69086	9.700923	6.704754	11.240292	3.045277	3.701445	4.116824	2.913264	2.541303	2.617936	2.913327	2.61528	1.75036	1.281447	1.354045	1.334106	1.606398	1.806992	11.904237	11.542781	9.341261	13.419838	12.373223	10.353871	14.471334	15.055833	10.456332	12.431622	13.629259	10.836969	15.039241	14.054629	0.568204	0.626511	0.807997	0.55177	0.44305	0.693733	0.498011	0.526837	12.43327	11.690237	4.797515	4.609284	4.430891	18.867216	16.649833	17.455533	4.804967	5.079454	4.848295	4.395473	4.678368	4.402906	4.6947	17.142301	4.782268	17.536255	16.692984	5.036674	14.021282	16.580117	12.689566	17.200817	16.011416	14.933818	13.860636	14.827237	16.747005	14.463248	13.83699	13.147502	12.175793	18.371248	15.25565	15.547763
ENSCGRT00001001114	Acvr2b	ENSCGRP00001001090	1.562966	2.03012	1.364628	2.072064	2.064214	1.883576	1.497538	3.309356	2.045458	2.964075	2.489433	2.568626	2.382166	2.924895	2.367312	2.322234	1.35031	2.003412	2.117426	1.524457	2.341657	1.716004	6.726984	6.461654	6.877996	6.314847	7.35432	6.679591	5.447034	5.572759	7.03606	5.133797	6.006674	5.64232	5.72357	4.962776	0.85999	0.867564	0.864374	0.638635	0.361359	0.738893	0.40612	0.386413	1.364627	2.064105	3.525206	3.746283	3.054768	2.69404	2.951462	2.774559	3.124034	3.996087	3.399568	2.741921	3.280374	2.790636	2.573316	3.270789	3.833231	3.222563	2.81339	3.304224	1.056112	1.702619	2.297149	2.528381	2.155722	2.494259	2.370197	2.102358	1.324588	2.748898	2.051673	1.314513	1.162935	2.27808	2.250627	2.677917
ENSCGRT00001001115	ENSCGRG00001000813	ENSCGRP00001001091	24.799817	27.445522	44.378483	27.705526	26.75557	18.007817	25.970408	18.346969	40.634049	38.110187	36.684503	39.226335	41.341189	40.56811	38.635469	36.69731	13.386542	12.271416	13.201293	11.828741	14.125586	14.609714	24.899373	23.968179	23.124255	23.374998	22.197659	24.694634	34.005382	28.794626	19.800812	30.778977	30.178798	23.513804	28.264345	26.313484	13.825049	13.773185	16.431854	11.021097	9.36561	13.106078	9.634049	11.309125	44.378399	26.75419	47.512895	51.013288	47.385245	51.412904	50.795943	52.096038	47.505247	48.687184	48.619356	49.180284	48.241076	46.921351	48.464146	47.683682	50.027371	50.910582	50.227208	47.058511	70.896476	67.854979	59.894649	61.248217	61.514999	63.862746	57.618979	57.573324	49.129497	63.313918	68.178198	67.483957	66.484508	57.301746	58.96365	59.182385
ENSCGRT00001001116	Ube4a	ENSCGRP00001001092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.593473	0.966231	1.970253	0	1.155815	0.853587	1.48944	0	0	0	1.826212	0	0.864646	0	1.458002	1.409546	0	0	0	0	0	0	0	0	0	0.06287	0	0	0	0	0	1.474086	2.337476	2.176011	0	0	0	0	0	0	0	2.560112	0	2.976413	2.076013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001117	Pradc1	ENSCGRP00001001093	13.363664	3.714663	0	0	0	0	7.266259	0	2.42226	6.988487	6.530309	6.189411	4.384843	8.021314	4.764666	6.222803	9.494958	16.149841	11.52839	7.742558	11.619728	8.885554	0.617152	0.637694	1.167404	0	0	0.589885	0.824107	0.67913	0.554214	0.632932	0	2.066615	0	0	1.267238	1.467663	2.085115	0.540177	0.463564	1.015128	0.299593	0.332764	0	0	12.897206	6.418883	5.865004	1.220974	1.809518	3.121508	7.298537	5.90799	7.297243	11.264366	6.194447	12.570792	8.174091	1.108475	4.181496	2.04231	0.667639	8.98596	8.032318	0	0	2.729172	0	7.810591	1.752331	3.126185	2.071473	7.80249	5.720125	10.810424	6.06617	6.61384	0	0
ENSCGRT00001001118	ENSCGRG00001000843	ENSCGRP00001001094	0	0	4.679955	0	3.634478	0.114576	0	0	3.648582	4.922501	2.980703	3.097769	3.020757	4.933573	2.791865	2.895478	1.655551	1.37404	2.279704	1.577713	2.036785	1.165463	0	0	0	0	0	0	0	0.064483	0	0	0	0	0	0	1.095186	0.780393	1.645919	0.616899	0.57729	0.818788	0.455632	0.624981	4.67994	3.63432	7.032604	6.382065	6.633982	6.39058	6.783388	3.0621	5.541863	5.679159	6.568031	6.243228	5.128282	6.949622	6.600497	6.257061	5.147449	2.706396	2.510681	7.126572	0.964142	2.061539	1.385618	3.258645	2.936077	2.500331	1.864337	1.752626	2.368457	2.435149	1.916476	1.787432	1.846899	2.813247	2.394682	2.481212
ENSCGRT00001001119	Nmbr	ENSCGRP00001001095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001120	ENSCGRG00001000842	ENSCGRP00001001096	0.13507	0	0	0	0	0	0.130317	0	0.133895	0.207166	0.405154	0	0.318637	0.401469	0.211469	0.281366	0	0	0	0	0	0	0	0	0	0	0	0	0.093271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001121	Csrp2	ENSCGRP00001001097	153.246092	77.478279	65.400569	72.017953	74.524748	56.215416	89.406932	49.590154	46.589382	47.860079	40.528174	43.967355	45.036757	44.893723	44.497149	46.03138	25.293309	31.323956	27.891792	29.318929	26.176386	29.143926	68.60926	72.255848	41.19839	97.376881	78.538605	48.939381	72.45222	57.119105	61.623872	74.91836	59.097269	60.68431	41.898203	50.609885	14.08234	15.547731	16.367893	12.075336	11.581468	15.322229	11.416489	11.992237	65.399827	74.522328	41.584061	41.32788	40.503529	44.573919	39.897266	45.717972	42.130814	44.723145	38.754779	41.432911	42.754292	44.326784	44.342619	38.84407	39.670548	47.353467	45.73893	44.921792	79.798146	86.114108	86.990788	78.665988	81.568522	75.933011	76.843815	82.171382	98.8781	77.254318	77.471732	74.27723	82.849535	84.544895	77.099684	78.845288
ENSCGRT00001001122	Nmbr	ENSCGRP00001001098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001123	Zan	ENSCGRP00001001099	0	0.006562	0.014213	0	0.00562	0	0.006506	0	0.017654	0.025622	0.006125	0	0.003383	0.015259	0.011264	0.003731	0	0	0.005836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011121	0.004636	0.012013	0.001523	0.00183	0.006835	0.003187	0.00845	0.014213	0.00562	0.005689	0	0	0.002213	0.002286	0.033799	0	0	0	0	0	0	0	0.006342	0	0.027333	0.037281	0	0.111626	0.182141	0.20836	0.166583	0.174803	0.222183	0.19179	0.103043	0.108385	0.141107	0.094495	0.122352	0.089749	0.145617	0.16736	0.157511
ENSCGRT00001001124	Acvr2b	ENSCGRP00001001100	0	1.642564	1.310287	2.054844	0	0	0	0	1.013248	0	0.895892	0.844675	0	0.527792	1.09682	1.340491	3.27804	2.597214	1.390907	1.886804	1.459463	1.39068	2.042107	2.586525	2.979903	1.43989	0.797112	2.853767	3.728488	3.513613	0	4.486989	2.000076	1.581116	4.843915	5.463598	0	0	0.198712	0	0.325558	0.25542	0.122729	0.293072	1.310281	0	1.381482	2.491412	2.777333	3.044695	2.637378	3.064604	1.910422	1.823347	2.529778	2.661779	1.801448	2.084896	3.270102	2.178386	2.19441	2.9011	4.012037	3.301581	2.252119	1.122593	2.043935	1.313142	2.526228	1.050436	3.527313	2.679118	3.109068	1.611105	0	2.700314	2.715625	1.935457	2.012375	2.150977
ENSCGRT00001001125	Nmbr	ENSCGRP00001001101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001126	Zfp612	ENSCGRP00001001102	0	0	0	0	0	0	0	0.061568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001127	Pelp1	ENSCGRP00001001103	15.759078	19.375892	20.528662	20.1698	12.378873	8.829434	13.922067	14.13072	15.445239	21.937317	22.385697	17.161201	17.968511	16.976825	17.728732	16.929306	16.280675	17.618512	19.302238	18.230846	20.537422	17.221578	21.210785	18.651287	17.02078	20.398639	19.343762	18.477216	25.345139	24.652129	16.681951	24.812538	23.229146	23.211819	22.347442	22.825253	1.767713	1.878009	2.228531	1.486471	1.403062	1.798701	1.449823	1.784291	20.528628	12.378217	27.765787	24.643419	24.727946	27.776105	26.618409	35.298858	25.474304	29.303011	28.953298	29.244533	27.543961	23.321538	25.088401	26.939052	29.226185	35.662244	35.479003	27.035071	18.296616	23.136848	27.545368	25.558303	25.152171	26.249393	26.329497	25.153925	24.356623	27.749508	21.124696	18.588222	20.469016	23.147781	23.78794	26.552631
ENSCGRT00001001128	Pigyl	ENSCGRP00001001104	38.07349	33.358477	28.412984	18.044167	20.574814	30.055658	22.455214	29.891209	33.049761	50.87232	28.054961	32.747458	35.509786	27.893912	26.803449	36.36014	502.113301	418.526506	492.354848	298.350691	566.040584	466.822926	3.760045	1.501618	5.550934	5.325502	5.087355	1.669128	1.860076	10.600051	9.831116	7.494875	3.923421	1.452742	12.774762	10.863803	5.617895	6.353669	6.389027	10.630842	8.053379	5.711051	8.888485	5.970801	28.419665	20.572242	43.88943	47.736544	51.084605	96.192646	87.926553	48.321006	51.134002	44.283918	48.3463	60.339493	40.497416	69.854472	51.568147	89.098818	46.618324	49.726345	62.914407	38.186956	42.827693	42.464525	34.050262	26.019422	28.813981	33.68058	35.1614	34.671979	51.777269	52.927743	40.320601	33.050828	32.140914	26.598848	26.407494	23.509945
ENSCGRT00001001129	ENSCGRG00001000849	ENSCGRP00001001105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001130	ENSCGRG00001000850	ENSCGRP00001001106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097333	0	0	0	0	0	0	0	0	0	0.191189	0	0	0.08244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184773	0	0	0
ENSCGRT00001001131	Zbtb18	ENSCGRP00001001107	38.441098	24.851347	7.389953	25.139975	10.078492	18.290952	38.02355	18.748366	4.846104	5.647224	5.247022	5.291308	6.038748	5.287152	5.386936	5.121658	5.049351	4.61718	5.652959	5.304686	4.982117	5.420502	17.454749	16.081923	16.027994	20.884238	19.809386	16.65581	13.412661	14.036029	16.03235	12.849895	12.8929	13.470365	10.785277	9.974164	3.501591	3.171147	2.514357	3.015367	2.707661	3.271466	2.714117	2.856927	7.390762	10.078025	16.269308	14.350759	12.992665	13.780079	12.692981	6.899682	13.989066	15.566003	13.765681	15.354075	13.203826	13.629717	15.480101	12.359121	13.921907	6.752641	7.148848	14.939122	6.662464	9.982535	8.203613	10.482467	10.821312	10.341575	8.79545	9.260144	7.254628	7.637967	6.597657	7.366529	8.10317	11.176519	9.306502	9.3035
ENSCGRT00001001132	ENSCGRG00001000852	ENSCGRP00001001108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001133	ENSCGRG00001000851	ENSCGRP00001001109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037156	0	0	0	0	0	0	0.087191	0	0	0	0	0	0	0	0	0.079787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001134	Bicdl1	ENSCGRP00001001110	0.706002	0.206844	0	0.140524	0	0.287599	3.120104	0.147664	0.107419	0.07405	0.12402	0.349649	0.205154	0.215661	0.113657	0.075429	0	0	0	0	0	0.127993	0	0.148234	0	0.757635	0.267721	0	0	0	0.183799	0.04234	0	0.112314	0	0	0.090478	0.08534	0.146764	0.046789	0.102816	0.129813	0.097921	0.06719	0	0	0	0.111315	0.115838	0.067023	0.046257	0.131608	0	0	0	0.058753	0.054275	0.167151	0	0.021349	0	0.068881	0.088711	0.114978	0	0	0	0	0.0676	0	0	0	0	0	0	0	0	0.07674	0	0
ENSCGRT00001001135	Zbtb18	ENSCGRP00001001111	24.907319	15.991872	5.520217	21.767487	4.299618	10.451463	26.522752	13.451191	3.317594	3.940996	4.28183	3.948386	3.797737	3.396533	3.255983	4.172614	4.072803	5.290889	6.453212	5.110244	7.384798	8.499672	16.139335	13.694273	11.648431	14.77523	14.046041	14.051313	11.050337	11.912655	9.714745	9.008465	10.302554	6.965295	10.033673	8.681818	1.199142	1.592191	2.829518	1.306777	1.15697	1.666962	1.276552	1.272205	5.51819	4.299264	9.11555	9.02782	7.606007	7.539775	7.971128	4.458798	6.486508	7.396444	9.063009	9.760809	8.27051	7.718505	7.303129	7.644687	8.467689	4.722128	4.120107	8.106336	4.224995	8.830276	7.749782	7.400462	5.11793	8.521562	5.673043	6.890346	2.913163	9.72332	3.522836	3.142303	3.720767	8.370426	8.189633	7.190149
ENSCGRT00001001136	ENSCGRG00001000854	ENSCGRP00001001112	0.946607	0.650467	0.651668	0.432556	0.301162	0.813983	1.06422	0.336541	0.76237	0.873155	0.591406	0.602228	0.319136	0.641107	0.356662	0.596728	0.267769	0.877561	0.245225	0.344891	0.441908	0.262272	0.279794	0.078412	0.124501	0.172675	0.631174	0	0.287252	0.188621	0.346176	0.087857	0.365731	0.371126	0.537192	0.239979	0.269048	0.193224	0.313122	0.293441	0.239351	0.178265	0.095073	0.232804	0.651665	0.301151	0.803468	1.204704	0.545371	0.47468	0.40662	0.215272	0.423207	0.731239	1.209062	0.903457	0.341598	1.155252	0.815064	0.660507	0.439633	0.392586	0.257202	0.441029	0.836187	0.615653	0.30157	0.628365	0.280543	0.25501	0.158783	0.409826	0.478673	0.343689	0.391756	0.598006	0.545929	0.857824	0.975214	0.957845
ENSCGRT00001001137	Mme	ENSCGRP00001001113	0	0	0	0	0	0	0.10018	0	0	0	0	0	0.025475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058284
ENSCGRT00001001138	Cnot3	ENSCGRP00001001114	6.832999	13.770654	12.731242	13.475021	10.953578	7.633641	6.114084	8.253463	13.123446	15.328212	14.123151	14.849669	13.985516	13.297346	15.240294	14.76694	11.505689	11.395239	11.62118	11.645273	11.575093	10.299271	13.802753	12.775178	12.290319	11.511605	9.952657	11.638004	17.498203	16.990717	9.538996	17.566926	14.94889	9.715235	16.619066	16.054438	0.466147	0.533943	0.721851	0.494788	0.392108	0.503124	0.472921	0.658502	12.731247	10.95301	34.560037	36.783204	35.463371	26.562925	27.393991	21.630452	37.782011	34.487819	35.253191	34.030986	34.549188	36.078787	34.96619	26.459581	35.225115	21.282586	20.187776	38.530395	11.532254	10.874245	13.259601	12.032775	13.062132	13.40151	14.924805	13.508564	14.36249	15.605741	10.371634	11.100433	9.778567	10.951573	11.974818	13.631524
ENSCGRT00001001139	Or6a2	ENSCGRP00001001115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001140	Pelp1	ENSCGRP00001001116	0	0	0	0	0	1.16084	0	0	0.830088	0	0	0	0	1.156386	0	0	3.641486	1.353743	0	0	0	2.764647	0	0	0	0	0	0	0	0	0	0	0.104263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.109047	1.154673	0	0	0.546479	1.60377	0	0	0	0	3.749847	0	0	0	0	0	1.484718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001141	ENSCGRG00001000856	ENSCGRP00001001117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08494	0	0	0.008989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07196	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCGRT00001001142	Zcchc10	ENSCGRP00001001118	17.959978	12.26213	7.235334	11.233609	9.170225	10.696329	15.911032	10.109073	6.802435	6.958352	7.022043	6.778535	7.52381	6.82663	5.7998	6.539636	5.523198	6.83748	6.530761	5.715589	6.507445	6.84692	9.490244	7.643002	5.94414	9.25129	8.727122	5.705075	8.207158	7.906865	8.775052	8.982863	8.440568	9.178904	7.640415	10.059706	2.064521	2.023984	2.125121	1.856215	1.622523	2.008228	1.628567	1.519362	7.235319	9.169764	5.606162	5.679607	6.164051	6.025152	5.727612	6.383227	5.402799	5.617531	6.410553	7.110723	5.538578	4.549584	5.414346	5.119072	5.80214	6.24509	6.769495	5.86626	7.932784	9.146463	8.302015	8.893415	7.07152	9.175723	7.230482	7.9665	7.549356	7.626875	7.093172	9.237433	6.186441	8.390788	7.342501	6.891183
ENSCGRT00001001143	Rtraf	ENSCGRP00001001119	165.791474	167.697329	152.340587	151.451913	126.774343	139.310575	146.558381	139.042723	156.211324	159.768052	162.194259	160.050072	161.369375	164.605553	153.731998	158.661511	32.333708	32.353764	29.305427	30.71821	28.557186	29.708501	91.749156	94.925087	84.052674	93.31365	94.610304	93.806497	101.56353	101.801352	91.480674	101.736224	100.364384	88.841142	86.625428	89.614044	39.970911	39.792776	46.801629	39.741911	35.400635	40.268599	34.085459	36.718309	152.340255	126.768047	124.485352	129.472976	139.4336	139.723514	137.277895	150.2154	139.400501	124.550942	123.006789	124.421211	131.303115	126.224774	131.233401	135.510045	130.062915	152.968569	149.934139	126.33018	169.715582	150.639134	129.156565	140.149205	148.250767	140.451256	134.939984	122.286085	165.213216	136.488959	161.074697	152.703076	148.48429	132.914961	134.915513	134.096895
ENSCGRT00001001144	Pelp1	ENSCGRP00001001120	0	3.495061	0	0	0	2.526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.332214	0	0	5.805488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
